time;tem_1;plant_1;tem_2;plant_2;plant_3;tem_3
12-02-23 19:33;-81.39;-137.48;-78.29;-101.62;-142.06;-89.21
12-02-23 19:43;-81.47;-139.62;-78.38;-102.92;-141.71;-89.3
12-02-23 19:53;-81.56;-139.48;-78.47;-102.39;-140.84;-89.41
12-02-23 20:03;-81.66;-137.36;-78.55;-103.07;-141.68;-89.5
12-02-23 20:13;-81.75;-141.5;-78.63;-103.37;-143.53;-89.6
12-02-23 20:23;-81.83;-142.69;-78.7;-102.89;-144.24;-89.69
12-02-23 20:33;-81.93;-142.43;-78.78;-106.26;-142.44;-89.78
12-02-23 20:43;-82.02;-142.74;-78.86;-105.05;-142.71;-89.88
12-02-23 20:53;-82.11;-141.89;-78.93;-104.35;-143.62;-89.98
12-02-23 21:03;-82.2;-143.7;-79.02;-103.68;-142.62;-90.06
12-02-23 21:13;-82.29;-144.65;-79.1;-103.78;-143.37;-90.16
12-02-23 21:23;-82.37;-144.85;-79.17;-103.2;-142.28;-90.25
12-02-23 21:33;-82.48;-144.25;-79.27;-102.38;-143.28;-90.34
12-02-23 21:43;-82.57;-144.38;-79.34;-102.17;-142.85;-90.43
12-02-23 21:53;-82.66;-145.07;-79.45;-105.92;-142.63;-90.52
12-02-23 22:03;-82.77;-144.16;-79.53;-105.99;-143.06;-90.6
12-02-23 22:13;-82.84;-143.97;-79.61;-104.55;-143.67;-90.68
12-02-23 22:23;-82.93;-146.21;-79.69;-103.03;-144.13;-90.76
12-02-23 22:33;-83.02;-146.43;-79.77;-104.17;-145.12;-90.84
12-02-23 22:43;-83.11;-144.07;-79.86;-102.58;-144.69;-90.92
12-02-23 22:53;-83.2;-145.29;-79.93;-103.36;-144.21;-91.02
12-02-23 23:03;-83.3;-146.22;-80.02;-108.22;-144.63;-91.13
12-02-23 23:13;-83.38;-145.48;-80.12;-106.61;-145.13;-91.21
12-02-23 23:23;-83.48;-145.11;-80.2;-106.27;-146.49;-91.3
12-02-23 23:33;-83.58;-144.86;-80.28;-106.45;-145.34;-91.4
12-02-23 23:43;-83.66;-145.8;-80.37;-106.35;-145.47;-91.49
12-02-23 23:53;-83.77;-145.06;-80.47;-105.13;-145.17;-91.58
13-02-23 00:03;-83.85;-148.6;-80.54;-105.61;-146.45;-91.66
13-02-23 00:13;-83.94;-148.63;-80.62;-109.06;-146.35;-91.73
13-02-23 00:23;-84.02;-147.33;-80.71;-108.8;-147.65;-91.81
13-02-23 00:33;-84.11;-147.49;-80.78;-107.86;-145.84;-91.89
13-02-23 00:43;-84.2;-146.64;-80.86;-107.17;-146.46;-91.96
13-02-23 00:53;-84.29;-147.43;-80.95;-107.16;-146.35;-92.05
13-02-23 01:03;-84.39;-146.68;-81.04;-106.37;-146.86;-92.15
13-02-23 01:13;-84.48;-147.23;-81.14;-106.29;-148.25;-92.23
13-02-23 01:23;-84.58;-146.99;-81.22;-105.55;-146;-92.33
13-02-23 01:33;-84.68;-146.6;-81.32;-110.44;-147.22;-92.42
13-02-23 01:43;-84.76;-147.17;-81.41;-110.66;-147.1;-92.53
13-02-23 01:53;-84.86;-146.68;-81.51;-110.9;-146.39;-92.61
13-02-23 02:03;-84.98;-147.2;-81.6;-111.87;-148.12;-92.71
13-02-23 02:13;-85.06;-146.85;-81.7;-110.9;-147.86;-92.79
13-02-23 02:23;-85.15;-147.11;-81.79;-110.73;-149.33;-92.88
13-02-23 02:33;-85.24;-145.75;-81.87;-111.25;-148.69;-92.97
13-02-23 02:43;-85.33;-145.83;-81.96;-108.84;-147.97;-93.06
13-02-23 02:53;-85.42;-146.11;-82.04;-108.53;-148.24;-93.14
13-02-23 03:03;-85.49;-146.29;-82.13;-108.87;-147.23;-93.22
13-02-23 03:13;-85.59;-145.92;-82.22;-108.89;-148.76;-93.31
13-02-23 03:23;-85.69;-149.87;-82.31;-108.57;-149.19;-93.38
13-02-23 03:33;-85.77;-150.23;-82.38;-108.7;-149.51;-93.46
13-02-23 03:43;-85.86;-151.06;-82.47;-110.87;-149.3;-93.54
13-02-23 03:53;-85.95;-150.18;-82.55;-109.81;-150.28;-93.62
13-02-23 04:03;-86.03;-149.68;-82.64;-109.44;-149.59;-93.71
13-02-23 04:13;-86.12;-150.71;-82.72;-108.66;-150.04;-93.78
13-02-23 04:23;-86.2;-149.39;-82.8;-108.65;-148.44;-93.86
13-02-23 04:33;-86.29;-149.82;-82.89;-108.63;-149.25;-93.94
13-02-23 04:43;-86.37;-148.82;-82.97;-108.17;-150.63;-94.02
13-02-23 04:53;-86.45;-149.78;-83.05;-109.93;-151.64;-94.1
13-02-23 05:03;-86.55;-149.49;-83.13;-109.71;-151.32;-94.19
13-02-23 05:13;-86.63;-149.82;-83.21;-108.87;-151.58;-94.27
13-02-23 05:23;-86.71;-149.66;-83.3;-109.15;-150.93;-94.35
13-02-23 05:33;-86.79;-148.59;-83.37;-109.58;-150.59;-94.43
13-02-23 05:43;-86.88;-148.38;-83.46;-107.43;-152.25;-94.52
13-02-23 05:53;-86.97;-148.04;-83.54;-109.42;-151.65;-94.6
13-02-23 06:03;-87.05;-148.29;-83.62;-108.96;-153.55;-94.68
13-02-23 06:13;-87.14;-148.44;-83.71;-108.85;-152.18;-94.77
13-02-23 06:23;-87.24;-147.97;-83.81;-108.87;-152.48;-94.86
13-02-23 06:33;-87.33;-148.51;-83.9;-109.65;-155.39;-94.97
13-02-23 06:43;-87.42;-149.45;-83.98;-109.88;-155.81;-95.04
13-02-23 06:53;-87.5;-150.33;-84.06;-110.9;-154.63;-95.12
13-02-23 07:03;-87.58;-150.31;-84.13;-110.7;-153.3;-95.2
13-02-23 07:13;-87.66;-149.15;-84.21;-109.88;-154.01;-95.27
13-02-23 07:23;-87.75;-149.34;-84.28;-109.9;-152.33;-95.35
13-02-23 07:33;-87.83;-149.01;-84.35;-109.66;-152.95;-95.41
13-02-23 07:43;-87.91;-149.98;-84.42;-113.71;-153.81;-95.49
13-02-23 07:53;-87.99;-149.99;-84.49;-114.75;-153.59;-95.58
13-02-23 08:03;-88.08;-149.87;-84.57;-113.15;-155.2;-95.66
13-02-23 08:13;-88.18;-155.54;-84.66;-114.27;-154.7;-95.74
13-02-23 08:23;-88.28;-155.68;-84.73;-114.82;-154.99;-95.82
13-02-23 08:33;-88.38;-154.98;-84.81;-115.81;-155.3;-95.92
13-02-23 08:43;-88.45;-155.49;-84.91;-117.79;-156.38;-96
13-02-23 08:53;-88.54;-155.18;-85;-117.75;-155.52;-96.08
13-02-23 09:03;-88.65;-155.59;-85.09;-116.81;-154.97;-96.17
13-02-23 09:13;-88.73;-156.42;-85.17;-117.81;-155.93;-96.26
13-02-23 09:23;-88.84;-156.41;-85.26;-116.91;-154.86;-96.34
13-02-23 09:33;-88.96;-156.86;-85.37;-118.46;-156.14;-96.43
13-02-23 09:43;-89.04;-157.81;-85.07;-117.72;-157.11;-96.52
13-02-23 09:53;-89.16;-158.19;-85.31;-119.19;-156.03;-96.61
13-02-23 10:03;-89.28;-157.88;-85.56;-118.35;-157.51;-96.71
13-02-23 10:13;-89.4;-159.23;-85.74;-118.95;-158.09;-96.81
13-02-23 10:23;-89.51;-160.15;-85.88;-119.08;-157.75;-96.91
13-02-23 10:33;-89.64;-160.7;-86.03;-118.02;-159.51;-97
13-02-23 10:43;-89.79;-160.9;-86.16;-120.55;-159.94;-97.1
13-02-23 10:53;-89.92;-162.17;-86.31;-122.49;-160.71;-97.21
13-02-23 11:03;-89.98;-162.31;-86.46;-124.22;-160.45;-97.33
13-02-23 11:13;-90.16;-163.75;-86.56;-122.68;-162.4;-97.43
13-02-23 11:23;-90.16;-165.14;-86.58;-125.26;-163.66;-97.56
13-02-23 11:33;-90.33;-166.51;-86.73;-125.76;-162.47;-97.67
13-02-23 11:43;-90.45;-166.99;-86.86;-127.43;-161.94;-97.79
13-02-23 11:53;-90.64;-168.75;-87.02;-128.01;-164.05;-97.97
13-02-23 12:03;-90.81;-168.99;-87.19;-130.08;-164.87;-98.12
13-02-23 12:13;-90.96;-170.26;-87.45;-128.39;-162.39;-98.31
13-02-23 12:23;-91.1;-170.68;-87.62;-128.65;-163.36;-98.4
13-02-23 12:33;-91.24;-169.52;-87.72;-129.14;-164.36;-98.58
13-02-23 12:43;-91.4;-170.41;-87.83;-129.12;-165.36;-98.74
13-02-23 12:53;-91.57;-171;-87.98;-127.59;-166.28;-98.82
13-02-23 13:03;-91.71;-171.88;-88.13;-130.31;-166.29;-98.96
13-02-23 13:13;-91.88;-170.65;-88.24;-129.26;-166.6;-99.09
13-02-23 13:23;-92.09;-172.18;-88.42;-130.07;-168.42;-99.23
13-02-23 13:33;-92.22;-173.87;-88.54;-130.77;-169.16;-99.33
13-02-23 13:43;-92.41;-174.44;-88.74;-128.63;-169.62;-99.55
13-02-23 13:53;-92.64;-174.56;-88.83;-128.5;-169.15;-99.67
13-02-23 14:03;-92.78;-176.03;-89;-129.14;-170.34;-99.77
13-02-23 14:13;-92.95;-177.43;-89.2;-128.76;-171.4;-99.92
13-02-23 14:23;-93.13;-177.95;-89.41;-127.37;-170.27;-100.09
13-02-23 14:33;-93.34;-178.78;-89.54;-128.39;-170.82;-100.31
13-02-23 14:43;-93.52;-178.76;-89.69;-128.91;-172.59;-100.46
13-02-23 14:53;-93.72;-182.43;-89.87;-131.02;-172.67;-100.54
13-02-23 15:03;-93.95;-182.33;-90.11;-131.02;-172.53;-100.72
13-02-23 15:13;-94.16;-183.47;-90.3;-130.86;-172.26;-100.89
13-02-23 15:23;-94.4;-182.59;-90.5;-130.28;-174.07;-101.1
13-02-23 15:33;-94.61;-184.72;-90.72;-129.91;-174.22;-101.03
13-02-23 15:43;-94.82;-190.3;-90.89;-134.88;-176.91;-101.47
13-02-23 15:53;-95.02;-191.08;-91.07;-134.37;-175.88;-101.71
13-02-23 16:03;-95.24;-190.63;-91.26;-134.93;-174.73;-101.86
13-02-23 16:13;-95.43;-191.48;-91.44;-134.53;-176.61;-102.01
13-02-23 16:23;-95.61;-190.57;-91.58;-132.31;-177.26;-102.21
13-02-23 16:33;-95.81;-190.69;-91.78;-133.69;-176.97;-102.38
13-02-23 16:43;-95.96;-192.32;-91.97;-133.88;-176.66;-102.53
13-02-23 16:53;-96.17;-191.58;-92.14;-136.69;-177.58;-102.66
13-02-23 17:03;-96.34;-191.42;-92.3;-136.22;-178.46;-102.8
13-02-23 17:13;-96.51;-191.37;-92.47;-136.56;-177.62;-102.93
13-02-23 17:23;-96.67;-191.33;-92.64;-133.49;-179.26;-103.06
13-02-23 17:33;-96.83;-190.98;-92.79;-134.24;-179.64;-103.18
13-02-23 17:43;-96.98;-190.71;-92.94;-135.35;-178.73;-103.29
13-02-23 17:53;-97.11;-191.06;-93.06;-135.83;-179.97;-103.4
13-02-23 18:03;-97.25;-191.13;-93.22;-133.8;-178.57;-103.5
13-02-23 18:13;-97.37;-193.59;-93.35;-132.08;-178.06;-103.62
13-02-23 18:23;-97.5;-193.93;-93.48;-134.12;-178.81;-103.75
13-02-23 18:33;-97.61;-193.2;-93.62;-133.22;-180.35;-103.86
13-02-23 18:43;-97.74;-192.99;-93.74;-131.73;-179.57;-103.99
13-02-23 18:53;-97.86;-192.56;-93.86;-136.96;-182.69;-104.11
13-02-23 19:03;-98;-193.18;-93.99;-136.38;-179.9;-104.24
13-02-23 19:13;-98.12;-195.13;-94.11;-135.02;-184.56;-104.36
13-02-23 19:23;-98.25;-196.26;-94.21;-134.77;-180.77;-104.47
13-02-23 19:33;-98.36;-195.76;-94.33;-135.23;-181.26;-104.58
13-02-23 19:43;-98.47;-196.36;-94.44;-137.74;-181.69;-104.69
13-02-23 19:53;-98.6;-195.65;-94.54;-135.92;-180.57;-104.79
13-02-23 20:03;-98.7;-194.65;-94.64;-135.26;-184.23;-104.89
13-02-23 20:13;-98.82;-195.75;-94.74;-134.16;-183.18;-104.99
13-02-23 20:23;-98.92;-195.43;-94.84;-133.91;-182.73;-105.09
13-02-23 20:33;-99.04;-200.9;-94.94;-134.97;-183.18;-105.19
13-02-23 20:43;-99.14;-199.25;-95.04;-134.94;-183.83;-105.29
13-02-23 20:53;-99.23;-199.67;-95.14;-139.13;-182.86;-105.39
13-02-23 21:03;-99.36;-199.05;-95.25;-136.71;-184.41;-105.49
13-02-23 21:13;-99.48;-198.63;-95.35;-136.11;-185.03;-105.58
13-02-23 21:23;-99.59;-197.87;-95.46;-137.25;-183.77;-105.67
13-02-23 21:33;-99.7;-198.04;-95.55;-135.7;-184.58;-105.77
13-02-23 21:43;-99.8;-198.28;-95.65;-139.04;-184.56;-105.87
13-02-23 21:53;-99.9;-198.3;-95.74;-138.5;-185.15;-105.96
13-02-23 22:03;-100.01;-197.69;-95.83;-136.97;-184.9;-106.05
13-02-23 22:13;-100.1;-201.02;-95.92;-138.87;-185.01;-106.14
13-02-23 22:23;-100.2;-200.04;-96.01;-140.47;-183.24;-106.22
13-02-23 22:33;-100.29;-199.73;-96.11;-139.18;-184.35;-106.31
13-02-23 22:43;-100.41;-200.4;-96.2;-139.27;-183.85;-106.41
13-02-23 22:53;-100.52;-199.68;-96.33;-137.84;-183.7;-106.5
13-02-23 23:03;-100.63;-198.55;-96.43;-140.39;-183;-106.6
13-02-23 23:13;-100.74;-199.67;-96.53;-141.38;-185.43;-106.71
13-02-23 23:23;-100.84;-203.08;-96.64;-139.4;-185.78;-106.79
13-02-23 23:33;-100.95;-201.72;-96.75;-139.23;-184.53;-106.89
13-02-23 23:43;-101.05;-201.51;-96.84;-139.86;-184.6;-106.97
13-02-23 23:53;-101.14;-200.24;-96.94;-142.53;-184.08;-107.06
14-02-23 00:03;-101.26;-203.47;-97.03;-142.8;-186.19;-107.16
14-02-23 00:13;-101.35;-202.91;-97.12;-139.92;-187.87;-107.25
14-02-23 00:23;-101.45;-202.71;-97.21;-139.7;-184.33;-107.31
14-02-23 00:33;-101.54;-201.96;-97.29;-142.88;-184.75;-107.4
14-02-23 00:43;-101.64;-201.91;-97.38;-142.16;-186.32;-107.49
14-02-23 00:53;-101.73;-201.94;-97.48;-141.43;-184.64;-107.58
14-02-23 01:03;-101.82;-203.87;-97.58;-141.31;-186.08;-107.67
14-02-23 01:13;-101.93;-203.48;-97.68;-140.6;-184.57;-107.76
14-02-23 01:23;-102.02;-203.65;-97.78;-139.76;-186.69;-107.87
14-02-23 01:33;-102.13;-203.23;-97.88;-139.25;-185.42;-107.97
14-02-23 01:43;-102.22;-203.27;-97.98;-140.33;-188.42;-108.06
14-02-23 01:53;-102.33;-203.29;-98.08;-140.38;-186.63;-108.16
14-02-23 02:03;-102.43;-202.69;-98.19;-144.26;-186.59;-108.26
14-02-23 02:13;-102.54;-202.3;-98.28;-142.54;-188.6;-108.36
14-02-23 02:23;-102.64;-201.45;-98.38;-142.63;-186.9;-108.45
14-02-23 02:33;-102.73;-202.59;-98.47;-141.15;-185.75;-108.54
14-02-23 02:43;-102.84;-201.8;-98.58;-140.86;-188.38;-108.63
14-02-23 02:53;-102.92;-202.12;-98.66;-140.56;-188.39;-108.73
14-02-23 03:03;-103.03;-202.56;-98.76;-141.65;-186.66;-108.81
14-02-23 03:13;-103.13;-202.09;-98.85;-140.8;-185.65;-108.91
14-02-23 03:23;-103.22;-201.95;-98.94;-141.14;-189.28;-108.98
14-02-23 03:33;-103.32;-201.89;-99.02;-143.43;-187.53;-109.07
14-02-23 03:43;-103.41;-201.65;-99.12;-143.01;-189.1;-109.15
14-02-23 03:53;-103.5;-201.71;-99.21;-144.27;-188;-109.23
14-02-23 04:03;-103.59;-202.25;-99.29;-141.03;-190.27;-109.32
14-02-23 04:13;-103.69;-202.48;-99.37;-140.89;-188.81;-109.4
14-02-23 04:23;-103.78;-202.94;-99.47;-142.45;-187.85;-109.48
14-02-23 04:33;-103.88;-208.57;-99.55;-141.59;-190.97;-109.56
14-02-23 04:43;-103.96;-208.39;-99.65;-140.92;-189.37;-109.64
14-02-23 04:53;-104.06;-208.05;-99.73;-141.2;-191.92;-109.72
14-02-23 05:03;-104.15;-208.31;-99.82;-141.77;-190.14;-109.81
14-02-23 05:13;-104.24;-208.24;-99.91;-145.34;-191.31;-109.89
14-02-23 05:23;-104.34;-207.81;-99.99;-145.74;-191.09;-109.98
14-02-23 05:33;-104.43;-208.59;-100.07;-146.66;-191.97;-110.06
14-02-23 05:43;-104.53;-208.83;-100.18;-144.8;-191.97;-110.14
14-02-23 05:53;-104.62;-208.66;-100.27;-144.2;-190.7;-110.22
14-02-23 06:03;-104.71;-208.55;-100.36;-145.93;-192.46;-110.31
14-02-23 06:13;-104.83;-208.05;-100.45;-147.9;-192.68;-110.39
14-02-23 06:23;-104.93;-207.52;-100.56;-148.37;-192.92;-110.49
14-02-23 06:33;-105.02;-208.63;-100.66;-149.42;-192.92;-110.59
14-02-23 06:43;-105.11;-209.05;-100.74;-149.08;-192.74;-110.68
14-02-23 06:53;-105.2;-208.55;-100.82;-149.35;-193.4;-110.75
14-02-23 07:03;-105.28;-208.92;-100.91;-147.79;-191.87;-110.83
14-02-23 07:13;-105.38;-208.88;-100.99;-149.3;-193.73;-110.91
14-02-23 07:23;-105.47;-209.31;-101.06;-147.29;-192.25;-110.98
14-02-23 07:33;-105.56;-209.55;-101.14;-147.76;-191.33;-111.06
14-02-23 07:43;-105.65;-209.49;-101.23;-148.16;-194.65;-111.12
14-02-23 07:53;-105.74;-208.96;-101.31;-148.76;-193.18;-111.2
14-02-23 08:03;-105.83;-215.22;-101.39;-146.6;-193.18;-111.29
14-02-23 08:13;-105.93;-214.06;-101.48;-149.63;-194.4;-111.38
14-02-23 08:23;-106.03;-213.68;-101.56;-147.83;-193.5;-111.46
14-02-23 08:33;-106.13;-214.3;-101.66;-148.69;-192.84;-111.54
14-02-23 08:43;-106.23;-214.22;-101.75;-149.89;-196.41;-111.62
14-02-23 08:53;-106.33;-214.07;-101.85;-149.61;-194.77;-111.71
14-02-23 09:03;-106.44;-213.63;-101.94;-149.05;-194.76;-111.8
14-02-23 09:13;-106.54;-214.46;-102.04;-149.68;-193.82;-111.9
14-02-23 09:23;-106.66;-226.36;-102.14;-141.85;-207.33;-111.99
14-02-23 09:33;-106.76;-224.52;-102.23;-154.72;-205.54;-112.12
14-02-23 09:43;-106.87;-223.36;-102.35;-152.62;-208.79;-112.21
14-02-23 09:53;-106.98;-225.19;-102.43;-156.41;-205.66;-112.31
14-02-23 10:03;-107.09;-223.77;-102.53;-154.83;-207.45;-112.4
14-02-23 10:13;-107.22;-226.24;-102.66;-156.94;-209.19;-112.49
14-02-23 10:23;-107.33;-227.07;-102.76;-156.78;-208.04;-112.57
14-02-23 10:33;-107.47;-228.94;-102.88;-157.14;-211.04;-112.65
14-02-23 10:43;-107.63;-227.81;-103.01;-158.3;-210.52;-112.72
14-02-23 10:53;-107.77;-228.16;-103.17;-159.75;-210.47;-112.8
14-02-23 11:03;-107.89;-227.46;-103.29;-158.22;-210.22;-112.89
14-02-23 11:13;-108.01;-229.44;-103.4;-160.07;-209.66;-112.98
14-02-23 11:23;-108.16;-233.53;-103.5;-156.86;-210.98;-113.09
14-02-23 11:33;-108.32;-231.35;-103.64;-159.73;-207.5;-113.19
14-02-23 11:43;-108.48;-235.99;-103.8;-161.89;-212.33;-113.29
14-02-23 11:53;-108.71;-238.52;-103.94;-163.24;-217.16;-113.42
14-02-23 12:03;-108.85;-236.77;-104.04;-163.59;-211.33;-113.62
14-02-23 12:13;-109;-239.02;-104.29;-169.7;-215.96;-113.77
14-02-23 12:23;-109.1;-239.69;-104.41;-165.44;-214.88;-113.87
14-02-23 12:33;-109.26;-243.82;-104.48;-162.82;-213.67;-113.98
14-02-23 12:43;-109.44;-241.54;-104.65;-168.89;-220.45;-114.15
14-02-23 12:53;-109.62;-241.4;-104.74;-163.78;-214.8;-114.25
14-02-23 13:03;-109.77;-242.43;-104.92;-169.68;-218.96;-114.36
14-02-23 13:13;-109.98;-244.44;-105.03;-166.97;-217.58;-114.48
14-02-23 13:23;-110.18;-245.83;-105.22;-167.05;-216.82;-114.61
14-02-23 13:33;-110.33;-245.71;-105.4;-168;-218.34;-114.72
14-02-23 13:43;-110.5;-247.51;-105.59;-171.44;-221.04;-114.89
14-02-23 13:53;-110.73;-249.27;-105.67;-168.47;-217.06;-115.03
14-02-23 14:03;-110.93;-247.08;-105.89;-172.11;-222.04;-115.17
14-02-23 14:13;-111.1;-252.03;-106.13;-168.04;-220.9;-115.33
14-02-23 14:23;-111.22;-249.5;-106.33;-175.84;-224.96;-115.51
14-02-23 14:33;-111.45;-249.44;-106.45;-175.78;-225.65;-115.66
14-02-23 14:43;-111.68;-251.91;-106.59;-177.9;-226.9;-115.79
14-02-23 14:53;-111.85;-252.16;-106.8;-179.21;-227.93;-115.91
14-02-23 15:03;-112.04;-251.23;-106.99;-175.19;-225.95;-116.07
14-02-23 15:13;-112.27;-251.85;-107.18;-181.1;-229.59;-116.22
14-02-23 15:23;-112.48;-255.86;-107.35;-180.68;-230.26;-116.4
14-02-23 15:33;-112.7;-255.39;-107.58;-182.38;-233.81;-116.5
14-02-23 15:43;-112.9;-256.4;-107.71;-181.82;-233.82;-116.69
14-02-23 15:53;-113.12;-259.36;-107.97;-182.44;-236.33;-116.78
14-02-23 16:03;-113.29;-259.08;-108.11;-179.54;-231.49;-116.96
14-02-23 16:13;-113.47;-258.82;-108.3;-180.47;-231.98;-117.11
14-02-23 16:23;-113.65;-259.38;-108.49;-179.97;-233.32;-117.24
14-02-23 16:33;-113.82;-258.45;-108.66;-178.89;-233.5;-117.39
14-02-23 16:43;-113.98;-258.9;-108.81;-183.2;-235.53;-117.54
14-02-23 16:53;-114.13;-260.25;-108.96;-181.98;-235.1;-117.67
14-02-23 17:03;-114.27;-261.97;-109.11;-183.48;-233.99;-117.81
14-02-23 17:13;-114.41;-261.3;-109.26;-184.45;-235.18;-117.94
14-02-23 17:23;-114.57;-259.94;-109.39;-182.89;-234.75;-118.05
14-02-23 17:33;-114.71;-262.6;-109.54;-183.22;-234.29;-118.16
14-02-23 17:43;-114.84;-261.23;-109.69;-184.94;-234.09;-118.28
14-02-23 17:53;-114.99;-262.69;-109.84;-184.42;-234.75;-118.4
14-02-23 18:03;-115.12;-263.48;-109.95;-185.14;-234.22;-118.51
14-02-23 18:13;-115.28;-263.75;-110.12;-186.13;-235.87;-118.67
14-02-23 18:23;-115.41;-263.65;-110.27;-185.62;-235.98;-118.68
14-02-23 18:33;-115.55;-262.63;-110.41;-184.66;-234.64;-118.78
14-02-23 18:43;-115.7;-262.51;-110.56;-187.14;-235.53;-118.87
14-02-23 18:53;-115.85;-262.24;-110.71;-187.18;-236.86;-118.98
14-02-23 19:03;-115.99;-264.71;-110.84;-186.79;-236.44;-119.11
14-02-23 19:13;-116.12;-261.3;-110.98;-185.99;-235.55;-119.24
14-02-23 19:23;-116.27;-263.76;-111.11;-189.79;-237.56;-119.37
14-02-23 19:33;-116.39;-264.65;-111.23;-188.35;-236.42;-119.5
14-02-23 19:43;-116.54;-263.76;-111.33;-189.91;-235.14;-119.62
14-02-23 19:53;-116.64;-265.44;-111.45;-191.74;-236.47;-119.72
14-02-23 20:03;-116.76;-266.16;-111.56;-191.9;-238.73;-119.81
14-02-23 20:13;-116.89;-265.48;-111.67;-191.4;-237.72;-119.91
14-02-23 20:23;-117.01;-265.81;-111.79;-191.34;-236.79;-120
14-02-23 20:33;-117.14;-264.08;-111.9;-189.45;-237.97;-120.09
14-02-23 20:43;-117.25;-264.67;-112;-188.71;-237.16;-120.18
14-02-23 20:53;-117.36;-264.95;-112.11;-190.88;-237.41;-120.27
14-02-23 21:03;-117.49;-267.01;-112.22;-192.71;-238.31;-120.37
14-02-23 21:13;-117.61;-265.85;-112.33;-189.69;-239;-120.46
14-02-23 21:23;-117.71;-268.38;-112.44;-191.95;-237.05;-120.55
14-02-23 21:33;-117.84;-267.42;-112.54;-189.09;-237.51;-120.64
14-02-23 21:43;-117.95;-266.16;-112.64;-192.42;-239.64;-120.74
14-02-23 21:53;-118.05;-266.37;-112.76;-192.34;-236.95;-120.81
14-02-23 22:03;-118.19;-268.64;-112.85;-191.59;-238.76;-120.89
14-02-23 22:13;-118.28;-269.53;-112.95;-192;-235.8;-120.96
14-02-23 22:23;-118.38;-268.57;-113.04;-191.53;-236.93;-121.03
14-02-23 22:33;-118.51;-269.61;-113.15;-193.03;-236.76;-121.11
14-02-23 22:43;-118.62;-270.24;-113.26;-193.68;-236.42;-121.2
14-02-23 22:53;-118.75;-269.2;-113.37;-193.65;-238.29;-121.29
14-02-23 23:03;-118.87;-270.68;-113.49;-192.43;-236.28;-121.39
14-02-23 23:13;-118.98;-271.04;-113.6;-192.56;-237.63;-121.5
14-02-23 23:23;-119.09;-270.29;-113.7;-191.88;-237.56;-121.59
14-02-23 23:33;-119.2;-269.04;-113.81;-192.6;-237.9;-121.68
14-02-23 23:43;-119.3;-271.22;-113.91;-192.68;-239.6;-121.78
14-02-23 23:53;-119.41;-270.2;-114;-194.25;-239.71;-121.86
15-02-23 00:03;-119.51;-271.35;-114.11;-193.57;-239.89;-121.94
15-02-23 00:13;-119.63;-271.42;-114.21;-191.86;-238.7;-122.02
15-02-23 00:23;-119.73;-272.09;-114.3;-193.17;-239.02;-122.1
15-02-23 00:33;-119.84;-272.82;-114.39;-191.95;-238.07;-122.17
15-02-23 00:43;-119.93;-271.95;-114.49;-192.72;-238.79;-122.25
15-02-23 00:53;-120.04;-272.54;-114.59;-192.69;-241.24;-122.35
15-02-23 01:03;-120.15;-271.31;-114.69;-194.13;-238.69;-122.42
15-02-23 01:13;-120.26;-273.36;-114.8;-191.37;-240.94;-122.52
15-02-23 01:23;-120.38;-272.95;-114.92;-191.28;-241.62;-122.62
15-02-23 01:33;-120.49;-273.25;-115.03;-189.92;-239.17;-122.7
15-02-23 01:43;-120.59;-273.07;-115.13;-193.52;-241.07;-122.8
15-02-23 01:53;-120.71;-274.1;-115.24;-192.72;-241.39;-122.89
15-02-23 02:03;-120.82;-273.79;-115.35;-193.67;-240.66;-122.98
15-02-23 02:13;-120.93;-272;-115.47;-191.97;-242.58;-123.06
15-02-23 02:23;-121.03;-273.21;-115.56;-192.44;-242.41;-123.15
15-02-23 02:33;-121.14;-274.18;-115.67;-192.89;-242.62;-123.24
15-02-23 02:43;-121.23;-275.14;-115.77;-191.99;-242.92;-123.33
15-02-23 02:53;-121.34;-276.14;-115.85;-194.17;-242.9;-123.41
15-02-23 03:03;-121.43;-275.69;-115.95;-193.87;-243.91;-123.49
15-02-23 03:13;-121.54;-275.47;-116.05;-192.63;-242.76;-123.57
15-02-23 03:23;-121.63;-278.79;-116.14;-191.83;-244.15;-123.65
15-02-23 03:33;-121.72;-278;-116.24;-192.31;-244.08;-123.72
15-02-23 03:43;-121.81;-278.35;-116.32;-192.99;-245.11;-123.8
15-02-23 03:53;-121.91;-280.22;-116.42;-190.28;-244.86;-123.88
15-02-23 04:03;-122;-278.61;-116.51;-191.05;-242.24;-123.95
15-02-23 04:13;-122.1;-278.88;-116.6;-192.56;-244.44;-124.03
15-02-23 04:23;-122.19;-277.5;-116.71;-194.29;-244.37;-124.09
15-02-23 04:33;-122.29;-279.29;-116.79;-192.79;-244.85;-124.17
15-02-23 04:43;-122.37;-280.25;-116.88;-193.26;-242.18;-124.25
15-02-23 04:53;-122.46;-280.47;-116.96;-192.43;-243.72;-124.32
15-02-23 05:03;-122.56;-280.82;-117.06;-191.73;-241.98;-124.4
15-02-23 05:13;-122.66;-281.91;-117.14;-191.89;-242.06;-124.47
15-02-23 05:23;-122.75;-281.67;-117.24;-192.74;-243.82;-124.55
15-02-23 05:33;-122.84;-280.42;-117.33;-192.23;-243.84;-124.62
15-02-23 05:43;-122.94;-280.82;-117.42;-192.74;-241.71;-124.71
